Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Belarus,BLR,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,..,..,38.82713201,42.05397659,42.85553238,43.30537621,46.10227342,52.98934795,53.27568796,57.01869037,60.71720753,62.73978315,64.31320411,65.52952459,65.41614124,65.58413387,63.655698,65.66495002,64.2163984,55.47361422,66.34283373,61.82959848,61.35954991,61.38585394,..,..,..
Belarus,BLR,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,..,..,50.84944838,47.80511106,46.89701821,46.9498582,44.27378558,38.43359399,37.98283262,35.31564501,31.04717753,29.94161802,28.59142117,27.31196054,28.28499369,27.93926247,29.83399303,27.53710997,29.22308095,37.53853594,26.42359689,30.92344029,30.12006264,29.72972973,..,..,..
Belarus,BLR,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,8.385093168,8.471052905,6.299666014,7.325812873,6.514607093,5.988760098,6.659747449,6.650627256,7.90548943,7.877218935,6.179236231,6.424361493,6.38046475,7.027447927,7.197943445,7.344119251,6.989341255,7.663316583,7.768651608,7.172241102,7.350484464,8.431406991,8.930425753,9.030042918,..,..,..
Belarus,BLR,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,3.907032659,4.261511277,4.215133019,4.618447246,3.561943446,3.530031612,3.321224702,3.144870253,3.268786641,3.125,4.106697371,3.73280943,3.662859393,3.698656804,3.690782225,3.926558807,4.053817928,4.414931802,4.739904175,4.113754248,3.458068827,3.917091165,3.894080997,4.103004292,..,..,..
Belarus,BLR,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,13.88499299,13.49132107,13.48612231,14.10749834,13.35728792,14.31331226,14.56495416,11.92644784,10.62355658,10.96523669,11.4949146,10.37328094,10.10240252,9.772240607,8.887256702,9.052899473,8.789096628,8.704235463,8.145106092,8.710427473,8.787170063,9.151589672,9.674627899,9.356223176,..,..,..
Belarus,BLR,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,..,..,9.014639876,8.908526391,9.114480582,8.737102516,8.404949107,7.013114956,6.99318354,5.790092798,6.531224434,5.608840701,5.03813589,4.856829703,3.95964691,3.842578246,3.704141313,3.647379582,3.225056656,3.415341836,3.628489495,3.640762717,4.657502465,4.93387004,..,..,..
Belarus,BLR,Surface area (sq. km),AG.SRF.TOTL.K2,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,..
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,17369598958,17813389815,17022180272,16280372553,14931599418,13972637603,14756861538,14128412417,15222014828,12138485329,12736856485,12354820144,14594925393,17825436035,23141587718,30210091837,36961821894,45275747861,60752177439,49208656976,55220932614,59734593905,63615445567,73097619637,76103961203,54608962635,..
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-1.2,-9.6,-7.6,-11.7,-10.4,2.8,11.4,8.4,3.4,5.8,4.725306006,5.045267318,7.043192675,11.44974293,9.4,10,8.6,10.2,0.2,7.740781216,5.543711461,1.731391223,1.073600801,1.723086003,-3.887698502,..
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,1704.740304,1747.438671,1666.227513,1590.035409,1460.017544,1370.67271,1452.447002,1396.502166,1511.770268,1209.614881,1273.049124,1244.441997,1479.465321,1819.479028,2378.374894,3126.367778,3848.586203,4735.956889,6376.173115,5176.044701,5818.854859,6305.773662,6721.834908,7722.123351,8025.304356,5740.456495,..
Belgium,BEL,"Population, total",SP.POP.TOTL,9967379,10004486,10045158,10084475,10115603,10136811,10156637,10181245,10203008,10226419,10251250,10286570,10332785,10376133,10421137,10478617,10547958,10625700,10709973,10796493,10895586,11047744,11128246,11182817,11231213,11285721,..
Belgium,BEL,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.558428666,0.555283785,0.539583203,0.511648349,0.506436552,0.484503302,0.499463838,0.466142874,0.467219305,0.431011156,0.39711257,0.381317475,0.337549775,0.350443829,0.333419508,0.313392384,0.289439432,0.266399095,0.257668937,0.246782756,0.251909701,0.219136111,0.197584238,0.194430631,..,..,..
Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,106049.64,110959.753,111968.178,107652.119,112334.878,112327.544,118059.065,115341.818,118374.427,114260.053,115118.131,114527.744,107311.088,112914.264,111102.766,108510.197,107072.733,103545.079,104443.494,100259.447,107751.128,98917.325,92195.714,93618.51,..,..,..
Belgium,BEL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.63967167,11.09099988,11.14648251,10.67503455,11.1051094,11.08115205,11.62383425,11.32885202,11.60191455,11.17302675,11.2296677,11.13371551,10.3854951,10.88211417,10.66129022,10.35539299,10.151039,9.744777191,9.751984809,9.286297597,9.889429352,8.953622115,8.28483788,8.371639275,..,..,..
Belgium,BEL,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,29.79764706,28.99386946,28.72457394,29.15149818,29.88834301,29.71423452,28.31093228,27.69866385,28.52599914,26.58205379,27.45441795,25.62069867,27.42070505,27.23873954,27.00513097,28.05775501,28.39873357,29.47189097,26.85461368,27.20171215,28.62891353,27.12833545,29.0962362,26.69734037,..,..,..
Belgium,BEL,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,17.6417704,18.02769424,18.51051287,20.01226283,19.71991904,21.6342387,22.9228141,22.36917403,24.13494006,26.73063962,26.59828624,26.35758197,28.55385457,29.21213302,30.03498581,31.08715488,32.09014007,33.02050501,32.53984973,34.51958597,36.13190852,35.03243744,35.68928486,35.2173913,..,..,..
Belgium,BEL,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,43.03250346,46.1317294,47.85812537,48.18612256,47.41463733,46.77787934,48.0944246,48.8427545,47.91363341,47.48226837,45.0387029,47.25601947,46.51790596,48.49311509,48.02627236,48.23088101,47.30983938,46.86758508,48.66933502,51.2124648,48.15545875,48.40407785,48.16641476,48.63298081,..,..,..
Belgium,BEL,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,26.46588235,26.15398485,24.51896647,23.0280967,23.77847253,22.42228792,21.31666809,22.97819972,23.28319725,25.01996982,25.79768583,26.42216221,22.86298949,22.25387217,20.5779098,18.96599907,20.33003934,20.83375088,19.55162128,16.22257892,16.88095004,18.55146125,15.34820825,15.54258781,..,..,..
Belgium,BEL,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,1.430588235,1.532636134,2.043247205,2.2869411,2.760160786,3.117441548,3.338755244,2.909634318,2.561237645,2.414129759,2.095021038,1.986235735,1.832387685,2.252091864,2.385453236,2.291569632,2.312194186,2.124461369,2.097565669,2.354200107,2.237707331,3.674290555,2.073473067,2.210750757,..,..,..
Belgium,BEL,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,23.14352941,24.74756581,25.05955653,24.81097732,23.13532827,24.30350264,26.97543019,25.66807314,24.87322733,24.33655809,23.18548387,23.97421378,24.42563482,25.12017091,25.83490863,26.60456451,24.69538521,22.38701273,25.31511594,25.82129481,26.2145451,22.63871241,25.86206897,28.2459881,..,..,..
Belgium,BEL,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,36.06846473,32.60848012,30.03537041,28.27605001,29.13103088,27.93810394,25.66236993,25.30679723,25.00232335,22.6130492,25.26677922,23.2710041,21.68876435,19.40114315,18.92534161,17.19441722,16.7848214,15.49739703,15.58879292,11.28707801,12.88796624,13.05653383,12.74759367,12.8907168,..,..,..
Belgium,BEL,Surface area (sq. km),AG.SRF.TOTL.K2,..,..,..,..,..,..,..,..,..,..,30530,30530,30530,30530,30530,30530,30530,30530,30530,30530,30530,30530,30530,30530,30530,30530,..
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2.06E+11,2.12E+11,2.36E+11,2.26E+11,2.46E+11,2.90E+11,2.81E+11,2.55E+11,2.61E+11,2.60E+11,2.38E+11,2.38E+11,2.59E+11,3.19E+11,3.71E+11,3.87E+11,4.10E+11,4.72E+11,5.19E+11,4.85E+11,4.84E+11,5.27E+11,4.98E+11,5.21E+11,5.31E+11,4.54E+11,..
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.137402435,1.833074292,1.53065481,-0.961873081,3.22697146,2.38475722,1.593157057,3.710549475,1.97544848,3.563040036,3.633817208,0.811463997,1.780452149,0.774536137,3.634800822,2.094221518,2.499464447,3.397471914,0.747103204,-2.284879004,2.694825538,1.796837889,0.158656858,0.003056057,1.295473353,1.373937182,..
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,20710.66393,21154.31183,23497.74962,22403.238,24338.16069,28565.94615,27701.85197,25027.77782,25541.71829,25444.13926,23207.40591,23121.56635,25052.33028,30743.95693,35589.71295,36967.28292,38852.36103,44403.83131,48424.58927,44880.56015,44382.87977,47699.80705,44734.45235,46622.46799,47299.86011,40231.28317,..
Belize,BLZ,"Population, total",SP.POP.TOTL,187552,191127,194321,197615,201678,206962,213674,221608,230289,239024,247312,254989,262202,269132,276085,283279,290751,298403,306165,313925,321609,329193,336707,344193,351706,359287,..
Belize,BLZ,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.49824782,0.503131749,0.434592187,0.424128941,0.410610533,0.403565983,0.31866831,0.381826001,0.346930869,0.295460123,0.303986729,0.280513697,0.23466069,0.220962418,0.211368821,0.208875465,0.202345655,0.2065094,0.164808752,0.182360243,0.217222401,0.231134325,0.175821228,0.183793725,..,..,..
Belize,BLZ,CO2 emissions (kt),EN.ATM.CO2E.KT,311.695,359.366,355.699,377.701,374.034,377.701,308.028,388.702,370.367,348.365,414.371,410.704,366.7,385.035,396.036,414.371,432.706,458.375,385.035,432.706,539.049,597.721,480.377,517.047,..,..,..
Belize,BLZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.66191243,1.880247165,1.830471231,1.911297219,1.854609824,1.824977532,1.441579228,1.754007076,1.608270478,1.457447788,1.675498965,1.610673402,1.398540057,1.430654846,1.434471268,1.462766389,1.488235638,1.536093806,1.257606193,1.378373815,1.676100482,1.815716009,1.426691456,1.5022008,..,..,..
Belize,BLZ,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.040816327,1.840490798,1.526717557,1.418439716,..,..,..
Belize,BLZ,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.27891156,98.1595092,98.47328244,98.58156028,..,..,..
Belize,BLZ,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Belize,BLZ,Surface area (sq. km),AG.SRF.TOTL.K2,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,22970,..
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,413050000,444720750,518239100,559858250,580863700,620140400,641383800,654314350,688992450,732732350,832072450,871860600,932551850,990350000,1057850000,1114202700,1217442150,1290542550,1368625150,1336957250,1397113450,1486712300,1573618750,1625828100,1717861750,1763000000,..
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.62857607,10.49704249,12.0357579,6.276563742,0.157938679,0.643973578,1.428722665,3.545178858,3.740956602,8.780371455,13.03876213,5.015662999,5.118559443,9.329248703,4.648087296,2.578008809,4.58160037,1.105586127,3.229101316,0.799202009,3.321036866,2.102218515,3.740823332,1.313220167,4.081916492,1.918485814,..
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2202.322556,2326.833728,2666.922772,2833.075677,2880.154008,2996.397406,3001.693234,2952.575494,2991.860011,3065.517898,3364.464523,3419.208672,3556.616082,3679.792815,3831.60983,3933.234373,4187.23289,4324.831017,4470.220796,4258.842876,4344.136669,4516.23303,4673.555198,4723.594321,4884.36862,4906.940691,..
Benin,BEN,"Population, total",SP.POP.TOTL,5001271,5182525,5378226,5582420,5786794,5985658,6176318,6361301,6546493,6740491,6949366,7174911,7414744,7665681,7922796,8182362,8443717,8707637,8973525,9240982,9509798,9779391,10049792,10322232,10598482,10879829,..
Benin,BEN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.150371365,0.162054254,0.168318097,0.195919242,0.209944882,0.203488066,0.182560694,0.163357358,0.154978087,0.186490559,0.176291019,0.185784324,0.200287727,0.214944308,0.213423695,0.194077597,0.292935698,0.312565704,0.286768635,0.293879031,0.310486686,0.308011305,0.300206223,0.290721993,..,..,..
Benin,BEN,CO2 emissions (kt),EN.ATM.CO2E.KT,707.731,821.408,898.415,1133.103,1265.115,1327.454,1265.115,1217.444,1213.777,1562.142,1598.812,1815.165,2079.189,2354.214,2508.228,2394.551,3872.352,4495.742,4411.401,4660.757,5089.796,5306.149,5511.501,5797.527,..,..,..
Benin,BEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.141510228,0.158495714,0.167046718,0.202977024,0.218621053,0.221772443,0.204833203,0.191382863,0.185408737,0.231754927,0.230065879,0.252987807,0.280412783,0.307110875,0.316583691,0.292647893,0.458607507,0.516298739,0.491601795,0.504357329,0.535215995,0.542584809,0.54841941,0.561654398,..,..,..
Benin,BEN,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,11.53846154,15,14.28571429,14.28571429,13.63636364,13.63636364,3.296703297,4.310344828,4.132231405,3.731343284,4.225352113,3.468208092,3.465346535,2.631578947,2.469135802,2.985074627,3.395061728,3.957783641,4.177545692,2.14797136,2.417582418,2.345415778,2.429149798,2.490421456,..,..,..
Benin,BEN,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Benin,BEN,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,78.75647668,80.35714286,79.59183673,77.66990291,81.73913043,78.17679558,85.79710145,91.86746988,91.8429003,93.66197183,92.20183486,93.13131313,94.00352734,94.70404984,95.02923977,94.79326187,80.77651515,82.78955954,84.78802993,85.9166011,87.24783862,86.24740843,87.4251497,87.79253637,..,..,..
Benin,BEN,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,11.53846154,10,9.523809524,14.28571429,9.090909091,13.63636364,16.48351648,15.51724138,11.57024793,11.94029851,11.26760563,8.670520231,7.425742574,6.140350877,6.172839506,5.223880597,4.012345679,3.430079156,3.133159269,3.579952267,3.296703297,3.198294243,3.238866397,3.0651341,..,..,..
Benin,BEN,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438596491,0.411522634,0,0,0,2.26E-16,2.07E-16,-4.69E-15,1.85E-16,1.76E-16,1.66E-16,..,..,..
Benin,BEN,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,11.53846154,15,19.04761905,14.28571429,18.18181818,18.18181818,25.27472527,21.55172414,22.31404959,21.64179104,21.12676056,30.63583815,30.69306931,30.70175439,33.74485597,34.32835821,32.09876543,28.23218997,28.98172324,27.20763723,24.83516484,24.73347548,24.69635628,24.71264368,..,..,..
Benin,BEN,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Benin,BEN,Surface area (sq. km),AG.SRF.TOTL.K2,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,114760,..
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1959965330,1986437860,1695315306,2274557914,1598075932,2169627251,2361116588,2268301538,2455092582,2689787918,2569186643,2680213931,3054571082,3905366188,4521424807,4803702821,5142380779,5969535132,7132787397,7097198712,6970240895,7814081156,8117100934,9110800745,9575356735,8476125181,..
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.976134361,4.225799419,2.957710824,5.836172091,2.020400445,6.045198645,4.324284035,5.734688374,3.961012139,5.341449373,5.859992101,5.330410857,4.644470026,3.444044849,4.429629024,1.711577628,3.947013747,5.986515522,4.893393918,2.319226924,2.116850127,2.962750351,4.643023076,6.878995974,6.541486651,5.240447102,..
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,391.8934468,383.2953743,315.2183091,407.4501585,276.1591189,362.4709683,382.2854633,356.5782436,375.0240904,399.0492558,369.7008681,373.5536136,411.9590753,509.4610887,570.6855013,587.0802124,609.0186087,685.5516751,794.8701761,768.0134764,732.9536227,799.0355591,807.688451,882.6386333,903.464924,779.0678678,..
Bermuda,BMU,"Population, total",SP.POP.TOTL,59326,59021,58595,58910,59320,59746,60129,60497,60943,61285,61833,62504,62912,63325,63740,64154,64523,64888,65273,65636,65124,64564,64798,65001,65139,65235,..
Bermuda,BMU,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.382031121,0.319392543,0.25459765,0.278727672,0.269156708,0.244530327,0.237896705,0.221804368,0.20775285,0.209376614,0.185806929,0.16942995,0.180040322,0.161847358,0.149131975,0.12376793,0.149588392,0.198549487,0.170595232,0.125229616,0.158975073,0.11155881,0.12896118,0.106495577,..,..,..
Bermuda,BMU,CO2 emissions (kt),EN.ATM.CO2E.KT,594.054,495.045,403.37,465.709,462.042,447.374,454.708,451.041,443.707,469.376,465.709,465.709,495.045,469.376,454.708,396.036,520.714,729.733,649.059,454.708,572.052,396.036,443.707,363.033,..,..,..
Bermuda,BMU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.01338368,8.387607801,6.884034474,7.905432015,7.788975051,7.487932247,7.56220792,7.455592839,7.280688512,7.658905115,7.531722543,7.450867145,7.86884855,7.412175286,7.133793536,6.173208218,8.070207523,11.24603933,9.943759288,6.927722591,8.784042749,6.134006567,6.847541591,5.585037153,..,..,..
Bermuda,BMU,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Bermuda,BMU,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..
